Project,Package,Class,Method,Smell,Description,Method start line no,File
commons-lang,org.apache.commons.lang3,Conversion,intArrayToLong,Complex Conditional,The conditional expression src.length == 0 && srcPos == 0 || 0 == nInts is complex.,849,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intArrayToLong,Long Parameter List,The method has 5 parameters. ,849,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intArrayToLong,Magic Number,The method contains a magic number: 0xffffffffL,849,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intArrayToLong,Magic Number,The method contains a magic number: 0xffffffffL,849,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToBinary,Long Parameter List,The method has 5 parameters. ,879,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToByteArray,Long Parameter List,The method has 5 parameters. ,906,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToByteArray,Magic Number,The method contains a magic number: 0xff,906,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHex,Long Parameter List,The method has 5 parameters. ,933,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHex,Magic Number,The method contains a magic number: 4,933,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHex,Magic Number,The method contains a magic number: 4,933,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHex,Magic Number,The method contains a magic number: 0xF,933,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigit,Magic Number,The method contains a magic number: 16,967,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Complex Method,Cyclomatic complexity of the method is 17,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x2,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x3,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x4,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x5,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x6,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x7,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x8,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0x9,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0xA,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0xB,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0xC,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0xD,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0xE,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToHexDigitMsb0,Magic Number,The method contains a magic number: 0xF,992,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToShortArray,Long Parameter List,The method has 5 parameters. ,1048,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,intToShortArray,Magic Number,The method contains a magic number: 0xffff,1048,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToBinary,Long Parameter List,The method has 5 parameters. ,1075,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToByteArray,Long Parameter List,The method has 5 parameters. ,1102,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToByteArray,Magic Number,The method contains a magic number: 0xff,1102,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToHex,Long Parameter List,The method has 5 parameters. ,1129,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToHex,Magic Number,The method contains a magic number: 4,1129,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToHex,Magic Number,The method contains a magic number: 4,1129,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToHex,Magic Number,The method contains a magic number: 0xF,1129,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToIntArray,Long Parameter List,The method has 5 parameters. ,1163,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToIntArray,Magic Number,The method contains a magic number: 0xffffffff,1163,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToShortArray,Long Parameter List,The method has 5 parameters. ,1190,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,longToShortArray,Magic Number,The method contains a magic number: 0xffff,1190,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToInt,Complex Conditional,The conditional expression src.length == 0 && srcPos == 0 || 0 == nShorts is complex.,1217,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToInt,Long Parameter List,The method has 5 parameters. ,1217,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToInt,Magic Number,The method contains a magic number: 0xffff,1217,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToInt,Magic Number,The method contains a magic number: 0xffff,1217,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToLong,Complex Conditional,The conditional expression src.length == 0 && srcPos == 0 || 0 == nShorts is complex.,1247,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToLong,Long Parameter List,The method has 5 parameters. ,1247,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToLong,Magic Number,The method contains a magic number: 0xffffL,1247,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortArrayToLong,Magic Number,The method contains a magic number: 0xffffL,1247,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToBinary,Long Parameter List,The method has 5 parameters. ,1277,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToByteArray,Long Parameter List,The method has 5 parameters. ,1305,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToByteArray,Magic Number,The method contains a magic number: 0xff,1305,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToHex,Long Parameter List,The method has 5 parameters. ,1332,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToHex,Magic Number,The method contains a magic number: 4,1332,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToHex,Magic Number,The method contains a magic number: 4,1332,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,shortToHex,Magic Number,The method contains a magic number: 0xF,1332,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
commons-lang,org.apache.commons.lang3,Conversion,uuidToByteArray,Magic Number,The method contains a magic number: 16,1366,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java
